Date,Open,High,Low,Close_,AdjClose__,Volume
"Sep 05, 2018","7,457.90","7,457.90","7,358.00","7,383.30","7,383.30","769,494,800"
"Sep 04, 2018","7,504.60","7,535.10","7,437.70","7,457.90","7,457.90","652,803,100"
"Sep 03, 2018","7,432.40","7,516.10","7,432.20","7,504.60","7,504.60","455,166,900"
"Aug 31, 2018","7,516.00","7,516.50","7,428.70","7,432.40","7,432.40","812,932,000"
"Aug 30, 2018","7,563.20","7,563.20","7,497.50","7,516.00","7,516.00","623,166,000"
"Aug 29, 2018","7,617.20","7,635.70","7,545.10","7,563.20","7,563.20","688,677,800"
"Aug 28, 2018","7,577.50","7,636.70","7,577.50","7,617.20","7,617.20","585,715,100"
"Aug 24, 2018","7,563.20","7,587.20","7,557.70","7,577.50","7,577.50","507,869,800"
"Aug 23, 2018","7,574.20","7,602.10","7,560.90","7,563.20","7,563.20","574,932,100"
"Aug 22, 2018","7,565.70","7,607.20","7,531.20","7,574.20","7,574.20","611,259,200"
"Aug 21, 2018","7,591.30","7,601.70","7,557.30","7,565.70","7,565.70","543,548,500"
"Aug 20, 2018","7,558.60","7,616.20","7,558.60","7,591.30","7,591.30","559,541,000"
"Aug 17, 2018","7,556.40","7,577.70","7,514.30","7,558.60","7,558.60","602,739,600"
"Aug 16, 2018","7,497.90","7,565.20","7,497.90","7,556.40","7,556.40","771,423,800"
"Aug 15, 2018","7,611.60","7,632.10","7,477.10","7,497.90","7,497.90","967,014,400"
"Aug 14, 2018","7,642.50","7,665.20","7,599.70","7,611.60","7,611.60","763,645,300"
"Aug 13, 2018","7,667.00","7,667.30","7,614.50","7,642.50","7,642.50","595,242,100"
"Aug 10, 2018","7,741.80","7,741.80","7,657.70","7,667.00","7,667.00","664,153,400"
"Aug 09, 2018","7,776.70","7,776.80","7,714.50","7,741.80","7,741.80","565,689,200"
"Aug 08, 2018","7,718.50","7,790.20","7,707.30","7,776.70","7,776.70","604,063,500"
"Aug 07, 2018","7,663.80","7,752.10","7,663.20","7,718.50","7,718.50","675,716,300"
"Aug 06, 2018","7,659.10","7,681.90","7,636.60","7,663.80","7,663.80","813,731,500"
"Aug 03, 2018","7,575.90","7,665.20","7,575.90","7,659.10","7,659.10","649,947,700"
"Aug 02, 2018","7,652.90","7,652.90","7,549.30","7,575.90","7,575.90","1,006,803,400"
"Aug 01, 2018","7,748.80","7,751.10","7,634.70","7,652.90","7,652.90","975,009,600"
"Jul 31, 2018","7,700.90","7,782.90","7,695.80","7,748.80","7,748.80","915,075,400"
"Jul 30, 2018","7,701.30","7,718.10","7,659.90","7,700.90","7,700.90","732,990,700"
"Jul 27, 2018","7,663.20","7,717.20","7,663.20","7,701.30","7,701.30","765,238,000"
"Jul 26, 2018","7,658.30","7,684.70","7,640.90","7,663.20","7,663.20","588,851,200"
"Jul 25, 2018","7,709.10","7,710.30","7,640.60","7,658.30","7,658.30","677,528,100"
"Jul 24, 2018","7,655.80","7,740.60","7,648.60","7,709.10","7,709.10","852,532,800"
"Jul 23, 2018","7,678.80","7,678.80","7,621.80","7,655.80","7,655.80","573,514,400"
"Jul 20, 2018","7,684.00","7,705.80","7,631.70","7,678.80","7,678.80","685,061,200"
"Jul 19, 2018","7,676.30","7,702.90","7,660.00","7,684.00","7,684.00","695,398,600"
"Jul 18, 2018","7,626.30","7,685.70","7,625.80","7,676.30","7,676.30","651,377,100"
"Jul 17, 2018","7,600.50","7,641.10","7,581.80","7,626.30","7,626.30","724,367,500"
"Jul 16, 2018","7,661.90","7,667.70","7,565.00","7,600.50","7,600.50","591,161,000"
"Jul 13, 2018","7,651.30","7,716.20","7,651.30","7,661.90","7,661.90","574,401,200"
"Jul 12, 2018","7,592.00","7,663.00","7,592.00","7,651.30","7,651.30","746,183,900"
"Jul 11, 2018","7,692.00","7,692.00","7,578.20","7,592.00","7,592.00","793,208,100"
"Jul 10, 2018","7,688.00","7,715.10","7,677.10","7,692.00","7,692.00","701,511,200"
"Jul 09, 2018","7,617.70","7,697.50","7,617.70","7,688.00","7,688.00","676,761,100"
"Jul 06, 2018","7,603.20","7,631.20","7,569.70","7,617.70","7,617.70","663,475,300"
"Jul 05, 2018","7,573.10","7,624.80","7,572.70","7,603.20","7,603.20","614,456,600"
"Jul 04, 2018","7,593.30","7,593.30","7,560.80","7,573.10","7,573.10","574,163,100"
"Jul 03, 2018","7,547.90","7,632.10","7,545.00","7,593.30","7,593.30","1,015,952,400"
"Jul 02, 2018","7,636.90","7,636.90","7,540.70","7,547.90","7,547.90","778,437,000"
"Jun 29, 2018","7,615.60","7,706.60","7,615.60","7,636.90","7,636.90","898,931,000"
"Jun 28, 2018","7,621.70","7,632.20","7,576.00","7,615.60","7,615.60","790,762,300"
"Jun 27, 2018","7,537.90","7,633.90","7,512.00","7,621.70","7,621.70","1,643,638,600"
"Jun 26, 2018","7,509.80","7,564.10","7,509.80","7,537.90","7,537.90","1,088,107,300"
"Jun 25, 2018","7,682.30","7,682.30","7,508.30","7,509.80","7,509.80","791,358,000"
"Jun 22, 2018","7,556.40","7,689.40","7,556.20","7,682.30","7,682.30","716,273,100"
"Jun 21, 2018","7,627.40","7,670.80","7,548.10","7,556.40","7,556.40","777,562,300"
"Jun 20, 2018","7,603.90","7,705.20","7,603.90","7,627.40","7,627.40","844,000,100"
"Jun 19, 2018","7,631.30","7,631.30","7,548.80","7,603.90","7,603.90","897,872,000"
"Jun 18, 2018","7,633.90","7,645.50","7,601.60","7,631.30","7,631.30","664,167,900"
"Jun 15, 2018","7,765.80","7,781.00","7,633.90","7,633.90","7,633.90","1,711,560,200"
"Jun 14, 2018","7,703.70","7,793.50","7,650.20","7,765.80","7,765.80","1,119,081,700"
"Jun 13, 2018","7,703.80","7,746.70","7,677.20","7,703.70","7,703.70","852,427,100"
"Jun 12, 2018","7,737.40","7,762.80","7,701.30","7,703.80","7,703.80","773,837,800"
"Jun 11, 2018","7,681.10","7,756.00","7,681.10","7,737.40","7,737.40","736,070,400"
"Jun 08, 2018","7,704.40","7,714.30","7,637.50","7,681.10","7,681.10","755,489,900"
"Jun 07, 2018","7,712.40","7,756.70","7,698.20","7,704.40","7,704.40","1,056,744,900"
"Jun 06, 2018","7,686.80","7,730.50","7,671.60","7,712.40","7,712.40","884,617,800"
"Jun 05, 2018","7,741.30","7,744.50","7,686.60","7,686.80","7,686.80","933,666,200"
"Jun 04, 2018","7,701.80","7,772.10","7,701.70","7,741.30","7,741.30","722,966,000"
"Jun 01, 2018","7,678.20","7,746.70","7,678.20","7,701.80","7,701.80","783,469,400"
"May 31, 2018","7,689.60","7,727.50","7,651.10","7,678.20","7,678.20","1,549,063,100"
"May 30, 2018","7,632.60","7,689.60","7,618.10","7,689.60","7,689.60","923,820,700"
"May 29, 2018","7,730.30","7,730.30","7,610.70","7,632.60","7,632.60","1,288,493,000"
"May 25, 2018","7,716.70","7,753.30","7,703.30","7,730.30","7,730.30","844,360,200"
"May 24, 2018","7,788.40","7,803.50","7,716.70","7,716.70","7,716.70","890,463,600"
"May 23, 2018","7,877.50","7,877.50","7,765.30","7,788.40","7,788.40","918,822,700"
"May 22, 2018","7,859.20","7,903.50","7,854.60","7,877.50","7,877.50","807,636,300"
"May 21, 2018","7,778.80","7,868.10","7,778.10","7,859.20","7,859.20","691,927,400"
"May 18, 2018","7,788.00","7,791.40","7,753.30","7,778.80","7,778.80","899,946,200"
"May 17, 2018","7,734.20","7,788.20","7,713.90","7,788.00","7,788.00","781,296,600"
"May 16, 2018","7,723.00","7,745.50","7,717.80","7,734.20","7,734.20","933,498,300"
"May 15, 2018","7,711.00","7,752.00","7,687.50","7,723.00","7,723.00","1,027,698,700"
"May 14, 2018","7,724.60","7,728.00","7,688.60","7,711.00","7,711.00","749,899,600"
"May 11, 2018","7,701.00","7,728.90","7,691.70","7,724.60","7,724.60","731,924,200"
"May 10, 2018","7,662.50","7,706.90","7,631.60","7,701.00","7,701.00","878,774,100"
"May 09, 2018","7,565.80","7,662.50","7,565.80","7,662.50","7,662.50","891,351,200"
"May 08, 2018","7,567.10","7,598.50","7,550.40","7,565.80","7,565.80","876,829,900"
"May 04, 2018","7,502.70","7,570.20","7,502.70","7,567.10","7,567.10","880,646,600"
"May 03, 2018","7,543.20","7,555.20","7,492.40","7,502.70","7,502.70","723,643,100"
"May 02, 2018","7,520.40","7,573.00","7,519.60","7,543.20","7,543.20","829,699,300"
"May 01, 2018","7,509.30","7,549.10","7,506.60","7,520.40","7,520.40","567,569,600"
"Apr 30, 2018","7,502.20","7,546.20","7,497.10","7,509.30","7,509.30","991,178,200"
"Apr 27, 2018","7,421.40","7,507.10","7,421.30","7,502.20","7,502.20","750,485,000"
"Apr 26, 2018","7,379.30","7,421.40","7,355.00","7,421.40","7,421.40","814,899,700"
"Apr 25, 2018","7,425.40","7,427.10","7,334.60","7,379.30","7,379.30","879,795,200"
"Apr 24, 2018","7,398.90","7,439.60","7,397.30","7,425.40","7,425.40","836,399,400"
"Apr 23, 2018","7,368.20","7,404.10","7,359.70","7,398.90","7,398.90","777,571,800"
"Apr 20, 2018","7,328.90","7,368.20","7,323.30","7,368.20","7,368.20","769,512,800"
"Apr 19, 2018","7,317.30","7,340.70","7,309.40","7,328.90","7,328.90","788,416,300"
"Apr 18, 2018","7,226.10","7,325.60","7,226.10","7,317.30","7,317.30","877,056,200"
"Apr 17, 2018","7,198.20","7,240.40","7,189.90","7,226.10","7,226.10","714,046,100"
"Apr 16, 2018","7,264.60","7,265.80","7,195.50","7,198.20","7,198.20","862,881,700"
"Apr 13, 2018","7,258.30","7,275.00","7,249.10","7,264.60","7,264.60","662,868,400"
"Apr 12, 2018","7,257.10","7,266.60","7,240.80","7,258.30","7,258.30","666,773,400"
"Apr 11, 2018","7,266.80","7,270.30","7,243.30","7,257.10","7,257.10","766,200,800"
"Apr 10, 2018","7,194.80","7,266.80","7,194.80","7,266.80","7,266.80","755,081,700"
"Apr 09, 2018","7,183.60","7,209.70","7,145.60","7,194.80","7,194.80","671,088,200"
"Apr 06, 2018","7,199.50","7,214.00","7,163.10","7,183.60","7,183.60","656,250,500"
"Apr 05, 2018","7,034.00","7,199.50","7,034.00","7,199.50","7,199.50","794,899,100"
"Apr 04, 2018","7,030.50","7,046.30","6,971.80","7,034.00","7,034.00","794,337,900"
"Apr 03, 2018","7,056.60","7,065.00","6,996.80","7,030.50","7,030.50","790,532,700"
"Mar 29, 2018","7,044.70","7,109.90","7,042.70","7,056.60","7,056.60","876,227,900"
"Mar 28, 2018","7,000.10","7,044.70","6,923.30","7,044.70","7,044.70","763,193,100"
"Mar 27, 2018","6,888.70","7,042.40","6,888.70","7,000.10","7,000.10","690,975,500"
"Mar 26, 2018","6,921.90","6,958.50","6,866.90","6,888.70","6,888.70","765,318,100"
"Mar 23, 2018","6,952.60","6,952.80","6,877.00","6,921.90","6,921.90","879,273,700"
"Mar 22, 2018","7,039.00","7,039.00","6,914.50","6,952.60","6,952.60","861,231,600"
"Mar 21, 2018","7,061.30","7,065.70","7,016.80","7,039.00","7,039.00","762,202,300"
"Mar 20, 2018","7,042.90","7,081.50","7,042.60","7,061.30","7,061.30","742,142,200"
"Mar 19, 2018","7,164.10","7,164.20","7,034.90","7,042.90","7,042.90","728,214,400"
"Mar 16, 2018","7,139.80","7,187.30","7,131.30","7,164.10","7,164.10","1,380,663,300"
"Mar 15, 2018","7,132.70","7,162.60","7,127.10","7,139.80","7,139.80","808,062,300"
"Mar 14, 2018","7,138.80","7,176.50","7,122.80","7,132.70","7,132.70","752,181,500"
"Mar 13, 2018","7,214.80","7,224.10","7,125.60","7,138.80","7,138.80","766,738,500"
"Mar 12, 2018","7,224.50","7,254.90","7,198.20","7,214.80","7,214.80","613,077,900"
"Mar 09, 2018","7,203.20","7,225.30","7,189.70","7,224.50","7,224.50","651,119,000"
"Mar 08, 2018","7,157.80","7,212.10","7,145.70","7,203.20","7,203.20","712,676,800"
"Mar 07, 2018","7,146.80","7,180.70","7,109.60","7,157.80","7,157.80","862,383,600"
"Mar 06, 2018","7,116.00","7,197.80","7,115.60","7,146.80","7,146.80","786,141,900"
"Mar 05, 2018","7,069.90","7,119.20","7,062.10","7,116.00","7,116.00","941,867,700"
"Mar 02, 2018","7,175.60","7,175.60","7,063.40","7,069.90","7,069.90","910,442,200"
"Mar 01, 2018","7,231.90","7,231.90","7,153.40","7,175.60","7,175.60","859,756,500"
"Feb 28, 2018","7,282.50","7,293.40","7,231.90","7,231.90","7,231.90","919,954,800"
"Feb 27, 2018","7,289.60","7,326.00","7,272.90","7,282.50","7,282.50","718,147,000"
"Feb 26, 2018","7,244.40","7,313.00","7,244.30","7,289.60","7,289.60","585,774,600"
"Feb 23, 2018","7,252.40","7,262.10","7,220.80","7,244.40","7,244.40","674,864,300"
"Feb 22, 2018","7,281.60","7,281.60","7,187.80","7,252.40","7,252.40","926,221,400"
"Feb 21, 2018","7,246.80","7,291.80","7,220.60","7,281.60","7,281.60","902,872,700"
"Feb 20, 2018","7,247.70","7,264.80","7,202.10","7,246.80","7,246.80","679,057,900"
"Feb 19, 2018","7,294.70","7,306.20","7,240.00","7,247.70","7,247.70","511,199,000"
"Feb 16, 2018","7,234.80","7,308.00","7,234.80","7,294.70","7,294.70","651,756,200"
"Feb 15, 2018","7,214.00","7,268.00","7,206.70","7,234.80","7,234.80","747,830,200"
"Feb 14, 2018","7,168.00","7,243.20","7,145.70","7,214.00","7,214.00","940,537,000"
"Feb 13, 2018","7,177.10","7,203.00","7,165.80","7,168.00","7,168.00","718,988,800"
"Feb 12, 2018","7,092.40","7,199.90","7,092.40","7,177.10","7,177.10","718,740,600"
"Feb 09, 2018","7,170.70","7,170.70","7,073.00","7,092.40","7,092.40","927,291,900"
"Feb 08, 2018","7,279.40","7,279.40","7,161.30","7,170.70","7,170.70","973,611,300"
"Feb 07, 2018","7,141.40","7,311.50","7,141.40","7,279.40","7,279.40","1,027,400,300"
"Feb 06, 2018","7,335.00","7,335.00","7,079.40","7,141.40","7,141.40","1,354,591,000"
"Feb 05, 2018","7,443.40","7,443.40","7,334.80","7,335.00","7,335.00","888,994,600"
"Feb 02, 2018","7,490.40","7,494.80","7,432.30","7,443.40","7,443.40","871,574,000"
"Feb 01, 2018","7,533.60","7,554.70","7,476.50","7,490.40","7,490.40","872,509,100"
"Jan 31, 2018","7,588.00","7,599.00","7,521.80","7,533.60","7,533.60","880,751,700"
"Jan 30, 2018","7,671.50","7,671.70","7,587.10","7,588.00","7,588.00","798,999,000"
"Jan 29, 2018","7,665.50","7,689.20","7,663.90","7,671.50","7,671.50","612,924,000"
"Jan 26, 2018","7,615.80","7,667.40","7,615.80","7,665.50","7,665.50","713,831,300"
"Jan 25, 2018","7,643.40","7,662.40","7,608.50","7,615.80","7,615.80","713,251,600"
"Jan 24, 2018","7,731.80","7,732.00","7,643.40","7,643.40","7,643.40","746,643,300"
"Jan 23, 2018","7,715.40","7,745.20","7,710.00","7,731.80","7,731.80","742,420,200"
"Jan 22, 2018","7,730.80","7,739.40","7,703.70","7,715.40","7,715.40","730,171,300"
"Jan 19, 2018","7,701.00","7,731.80","7,694.70","7,730.80","7,730.80","795,594,100"
"Jan 18, 2018","7,725.40","7,739.50","7,683.70","7,701.00","7,701.00","765,527,900"
"Jan 17, 2018","7,755.90","7,755.90","7,711.10","7,725.40","7,725.40","822,508,200"
"Jan 16, 2018","7,769.10","7,791.80","7,740.60","7,755.90","7,755.90","824,367,900"
"Jan 15, 2018","7,778.60","7,783.60","7,763.40","7,769.10","7,769.10","551,904,700"
"Jan 12, 2018","7,762.90","7,792.60","7,752.60","7,778.60","7,778.60","1,133,867,000"
"Jan 11, 2018","7,748.50","7,769.00","7,734.60","7,762.90","7,762.90","982,791,800"
"Jan 10, 2018","7,731.00","7,756.10","7,716.20","7,748.50","7,748.50","861,758,600"
"Jan 09, 2018","7,696.50","7,733.10","7,696.50","7,731.00","7,731.00","709,674,500"
"Jan 08, 2018","7,724.20","7,733.40","7,691.80","7,696.50","7,696.50","635,135,400"
"Jan 05, 2018","7,695.90","7,727.70","7,689.80","7,724.20","7,724.20","636,035,700"
"Jan 04, 2018","7,671.10","7,702.50","7,671.10","7,695.90","7,695.90","705,864,000"
"Jan 03, 2018","7,648.10","7,689.90","7,640.50","7,671.10","7,671.10","571,662,800"
"Jan 02, 2018","7,687.80","7,691.30","7,624.10","7,648.10","7,648.10","576,251,800"
"Dec 29, 2017","7,622.90","7,697.60","7,620.00","7,687.80","7,687.80","289,238,900"
"Dec 28, 2017","7,620.70","7,633.60","7,609.80","7,622.90","7,622.90","311,875,400"
"Dec 27, 2017","7,592.70","7,632.70","7,586.40","7,620.70","7,620.70","458,380,900"
"Dec 22, 2017","7,604.00","7,614.40","7,585.50","7,592.70","7,592.70","243,831,300"
"Dec 21, 2017","7,525.20","7,609.70","7,517.90","7,604.00","7,604.00","621,347,000"
"Dec 20, 2017","7,544.10","7,550.60","7,511.50","7,525.20","7,525.20","659,315,600"
"Dec 19, 2017","7,537.00","7,563.50","7,534.10","7,544.10","7,544.10","675,779,500"
"Dec 18, 2017","7,490.60","7,544.30","7,490.60","7,537.00","7,537.00","568,259,400"
"Dec 15, 2017","7,448.10","7,490.60","7,433.80","7,490.60","7,490.60","1,182,118,000"
"Dec 14, 2017","7,496.50","7,496.70","7,448.10","7,448.10","7,448.10","948,434,600"
"Dec 13, 2017","7,500.40","7,510.80","7,492.60","7,496.50","7,496.50","998,682,800"
"Dec 12, 2017","7,453.50","7,501.50","7,448.30","7,500.40","7,500.40","991,599,100"
"Dec 11, 2017","7,394.00","7,458.40","7,393.60","7,453.50","7,453.50","906,705,100"
"Dec 08, 2017","7,320.80","7,412.20","7,314.20","7,394.00","7,394.00","1,004,623,500"
"Dec 07, 2017","7,348.00","7,371.70","7,314.60","7,320.80","7,320.80","803,178,700"
"Dec 06, 2017","7,327.50","7,369.70","7,289.40","7,348.00","7,348.00","672,957,500"
"Dec 05, 2017","7,339.00","7,373.90","7,326.60","7,327.50","7,327.50","881,831,300"
"Dec 04, 2017","7,300.50","7,369.70","7,300.50","7,339.00","7,339.00","745,259,400"
"Dec 01, 2017","7,326.70","7,355.40","7,288.70","7,300.50","7,300.50","839,825,500"
"Nov 30, 2017","7,393.60","7,416.30","7,326.70","7,326.70","7,326.70","1,338,402,400"
"Nov 29, 2017","7,460.70","7,460.70","7,386.70","7,393.60","7,393.60","1,085,338,600"
"Nov 28, 2017","7,383.90","7,469.60","7,374.00","7,460.70","7,460.70","917,737,600"
"Nov 27, 2017","7,409.60","7,438.40","7,383.90","7,383.90","7,383.90","636,742,900"
"Nov 24, 2017","7,417.20","7,425.20","7,389.50","7,409.60","7,409.60","545,037,100"
"Nov 23, 2017","7,419.00","7,422.70","7,373.30","7,417.20","7,417.20","560,163,700"
"Nov 22, 2017","7,411.30","7,460.90","7,410.40","7,419.00","7,419.00","834,065,800"
"Nov 21, 2017","7,389.50","7,422.20","7,367.90","7,411.30","7,411.30","730,690,300"
"Nov 20, 2017","7,380.70","7,397.40","7,350.40","7,389.50","7,389.50","716,131,100"
"Nov 17, 2017","7,386.90","7,406.50","7,356.20","7,380.70","7,380.70","710,733,600"
"Nov 16, 2017","7,372.60","7,393.30","7,368.10","7,386.90","7,386.90","898,881,100"
"Nov 15, 2017","7,414.40","7,415.10","7,357.10","7,372.60","7,372.60","891,890,700"
"Nov 14, 2017","7,415.20","7,436.60","7,396.90","7,414.40","7,414.40","1,141,147,200"
"Nov 13, 2017","7,433.00","7,469.30","7,403.00","7,415.20","7,415.20","745,139,300"
"Nov 10, 2017","7,484.10","7,500.30","7,421.70","7,433.00","7,433.00","673,856,600"
"Nov 09, 2017","7,529.70","7,532.20","7,476.90","7,484.10","7,484.10","834,887,900"
"Nov 08, 2017","7,513.10","7,534.50","7,504.80","7,529.70","7,529.70","784,072,500"
"Nov 07, 2017","7,562.30","7,582.90","7,507.80","7,513.10","7,513.10","731,355,900"
"Nov 06, 2017","7,560.40","7,572.90","7,544.20","7,562.30","7,562.30","615,052,400"
"Nov 03, 2017","7,555.30","7,581.00","7,541.90","7,560.40","7,560.40","652,248,400"
"Nov 02, 2017","7,488.00","7,562.30","7,478.90","7,555.30","7,555.30","1,002,706,700"
"Nov 01, 2017","7,493.10","7,532.40","7,488.00","7,488.00","7,488.00","1,172,721,000"
"Oct 31, 2017","7,487.80","7,516.90","7,484.00","7,493.10","7,493.10","708,732,700"
"Oct 30, 2017","7,505.00","7,507.00","7,478.40","7,487.80","7,487.80","727,471,900"
"Oct 27, 2017","7,486.50","7,520.80","7,485.20","7,505.00","7,505.00","844,552,500"
"Oct 26, 2017","7,447.20","7,488.30","7,440.10","7,486.50","7,486.50","988,569,400"
"Oct 25, 2017","7,526.50","7,528.50","7,437.40","7,447.20","7,447.20","894,719,200"
"Oct 24, 2017","7,524.50","7,535.20","7,508.50","7,526.50","7,526.50","657,035,000"
"Oct 23, 2017","7,523.20","7,542.00","7,511.80","7,524.50","7,524.50","548,853,900"
"Oct 20, 2017","7,523.00","7,560.00","7,517.10","7,523.20","7,523.20","732,296,700"
"Oct 19, 2017","7,542.90","7,542.90","7,485.40","7,523.00","7,523.00","806,162,200"
"Oct 18, 2017","7,516.20","7,555.20","7,516.20","7,542.90","7,542.90","626,374,800"
"Oct 17, 2017","7,527.00","7,550.40","7,506.30","7,516.20","7,516.20","1,003,303,400"
"Oct 16, 2017","7,535.40","7,557.00","7,526.70","7,527.00","7,527.00","715,914,400"
"Oct 13, 2017","7,556.20","7,556.20","7,521.10","7,535.40","7,535.40","666,480,800"
"Oct 12, 2017","7,533.80","7,565.10","7,526.30","7,556.20","7,556.20","701,114,100"
"Oct 11, 2017","7,538.30","7,550.20","7,519.60","7,533.80","7,533.80","1,212,434,400"
"Oct 10, 2017","7,507.90","7,543.90","7,504.60","7,538.30","7,538.30","797,063,500"
"Oct 09, 2017","7,522.90","7,523.70","7,493.70","7,507.90","7,507.90","675,841,500"
"Oct 06, 2017","7,508.00","7,527.70","7,508.00","7,522.90","7,522.90","673,882,500"
"Oct 05, 2017","7,467.60","7,508.00","7,464.40","7,508.00","7,508.00","756,132,200"
"Oct 04, 2017","7,468.10","7,476.30","7,456.60","7,467.60","7,467.60","916,914,900"
"Oct 03, 2017","7,438.80","7,469.80","7,426.70","7,468.10","7,468.10","697,184,200"
"Oct 02, 2017","7,372.80","7,438.80","7,372.70","7,438.80","7,438.80","864,401,100"
"Sep 29, 2017","7,322.80","7,382.70","7,321.60","7,372.80","7,372.80","728,387,400"
"Sep 28, 2017","7,313.50","7,323.30","7,289.80","7,322.80","7,322.80","725,911,000"
"Sep 27, 2017","7,285.70","7,327.50","7,285.70","7,313.50","7,313.50","832,249,800"
"Sep 26, 2017","7,301.30","7,311.80","7,273.30","7,285.70","7,285.70","686,442,500"
"Sep 25, 2017","7,310.60","7,312.50","7,272.50","7,301.30","7,301.30","584,594,700"
"Sep 22, 2017","7,263.90","7,320.30","7,242.20","7,310.60","7,310.60","625,557,800"
"Sep 21, 2017","7,272.00","7,289.20","7,260.10","7,263.90","7,263.90","786,845,200"
"Sep 20, 2017","7,275.30","7,289.90","7,249.60","7,272.00","7,272.00","770,407,100"
"Sep 19, 2017","7,253.30","7,285.70","7,243.60","7,275.30","7,275.30","773,526,900"
"Sep 18, 2017","7,215.50","7,257.50","7,215.50","7,253.30","7,253.30","712,298,700"
"Sep 15, 2017","7,295.40","7,295.40","7,196.60","7,215.50","7,215.50","1,416,161,300"
"Sep 14, 2017","7,379.70","7,390.70","7,287.70","7,295.40","7,295.40","1,221,676,900"
"Sep 13, 2017","7,400.70","7,401.30","7,336.20","7,379.70","7,379.70","844,049,500"
"Sep 12, 2017","7,413.60","7,435.80","7,387.00","7,400.70","7,400.70","745,693,800"
"Sep 11, 2017","7,377.60","7,434.10","7,377.60","7,413.60","7,413.60","614,926,800"
"Sep 08, 2017","7,397.00","7,397.00","7,358.40","7,377.60","7,377.60","600,535,800"
"Sep 07, 2017","7,354.10","7,412.70","7,348.40","7,397.00","7,397.00","643,758,300"
"Sep 06, 2017","7,372.90","7,372.90","7,322.40","7,354.10","7,354.10","676,234,700"
"Sep 05, 2017","7,411.50","7,437.50","7,369.60","7,372.90","7,372.90","541,337,100"
"Sep 04, 2017","7,438.50","7,438.50","7,404.10","7,411.50","7,411.50","389,133,300"
"Sep 01, 2017","7,430.60","7,460.50","7,430.10","7,438.50","7,438.50","536,515,100"
"Aug 31, 2017","7,365.30","7,443.70","7,365.00","7,430.60","7,430.60","761,338,600"
"Aug 30, 2017","7,337.40","7,381.30","7,337.40","7,365.30","7,365.30","666,133,700"
"Aug 29, 2017","7,401.50","7,401.60","7,289.20","7,337.40","7,337.40","734,574,500"
"Aug 25, 2017","7,407.10","7,439.50","7,401.50","7,401.50","7,401.50","498,099,600"
"Aug 24, 2017","7,382.70","7,437.90","7,382.20","7,407.10","7,407.10","734,674,100"
"Aug 23, 2017","7,381.70","7,394.50","7,360.30","7,382.70","7,382.70","593,602,900"
"Aug 22, 2017","7,318.90","7,387.60","7,318.90","7,381.70","7,381.70","656,086,900"
"Aug 21, 2017","7,324.00","7,332.00","7,296.80","7,318.90","7,318.90","536,324,300"
"Aug 18, 2017","7,387.90","7,387.90","7,302.50","7,324.00","7,324.00","719,309,100"
"Aug 17, 2017","7,433.00","7,433.70","7,382.20","7,387.90","7,387.90","576,511,200"
"Aug 16, 2017","7,383.90","7,445.00","7,383.90","7,433.00","7,433.00","568,676,900"
"Aug 15, 2017","7,353.90","7,399.40","7,353.90","7,383.90","7,383.90","495,314,400"
"Aug 14, 2017","7,310.00","7,377.70","7,310.00","7,353.90","7,353.90","536,696,000"
"Aug 11, 2017","7,389.90","7,390.00","7,296.50","7,310.00","7,310.00","744,594,900"
"Aug 10, 2017","7,498.10","7,498.10","7,376.70","7,389.90","7,389.90","713,176,100"
"Aug 09, 2017","7,542.70","7,542.70","7,475.80","7,498.10","7,498.10","779,812,300"
"Aug 08, 2017","7,531.90","7,551.90","7,518.50","7,542.70","7,542.70","597,542,000"
"Aug 07, 2017","7,511.70","7,533.70","7,511.70","7,531.90","7,531.90","613,223,700"
"Aug 04, 2017","7,474.80","7,519.10","7,465.10","7,511.70","7,511.70","753,461,700"
"Aug 03, 2017","7,411.40","7,484.50","7,384.20","7,474.80","7,474.80","795,756,800"
"Aug 02, 2017","7,423.70","7,434.70","7,388.90","7,411.40","7,411.40","709,413,000"
"Aug 01, 2017","7,372.00","7,440.10","7,372.00","7,423.70","7,423.70","718,389,600"
"Jul 31, 2017","7,368.40","7,425.50","7,367.90","7,372.00","7,372.00","898,503,100"
"Jul 28, 2017","7,443.00","7,443.00","7,339.40","7,368.40","7,368.40","798,028,700"
"Jul 27, 2017","7,452.30","7,461.90","7,410.90","7,443.00","7,443.00","982,531,200"
"Jul 26, 2017","7,434.80","7,487.10","7,434.70","7,452.30","7,452.30","751,804,200"
"Jul 25, 2017","7,377.70","7,453.70","7,377.70","7,434.80","7,434.80","774,939,600"
"Jul 24, 2017","7,452.90","7,453.20","7,357.50","7,377.70","7,377.70","1,074,177,600"
"Jul 21, 2017","7,487.90","7,515.10","7,433.90","7,452.90","7,452.90","701,091,300"
"Jul 20, 2017","7,430.90","7,502.70","7,430.90","7,487.90","7,487.90","706,242,700"
"Jul 19, 2017","7,390.20","7,442.80","7,379.30","7,430.90","7,430.90","640,610,900"
"Jul 18, 2017","7,404.10","7,418.50","7,357.80","7,390.20","7,390.20","615,471,900"
"Jul 17, 2017","7,378.40","7,426.40","7,378.30","7,404.10","7,404.10","595,711,600"
"Jul 14, 2017","7,413.40","7,419.80","7,363.80","7,378.40","7,378.40","827,118,400"
